Date,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,LeapYear,WorkingDays
2090-11-01,0,0,1,1,0,0,0,2
2090-12-01,-2,-2,-1,-1,0,0,0,-6
2091-01-01,0,1,1,0,0,0,0,2
2091-02-01,0,0,0,0,0,0,-0.25,0
2091-03-01,0.711127004,0.50794786,0.50794786,1.50794786,1.812716576,1.50794786,0,1.277817511
2091-04-01,-0.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-1.503110261,0,-3.260885915
2091-05-01,-0.822488671,-0.432026103,0.567973897,0.526410362,-0.432026103,-0.432026103,0,0.48790864
2091-06-01,0.817651072,0.427188504,0.427188504,0.463914441,1.427188504,1.427188504,0,-0.004840235
2091-07-01,0,0,-1,-1,-1,-1,0,-0.5
2091-08-01,0,0,1,1,1,0,0,3
2091-09-01,-1,-1,-1,-1,-1,0,0,-5
2091-10-01,1,1,0,0,0,0,0,2
2091-11-01,0,0,0,1,1,0,0,2
2091-12-01,0,-2,-2,-1,-1,0,0,-6
2092-01-01,0,0,1,1,0,0,0,2
2092-02-01,0,0,0,0,1,0,0.75,1
2092-03-01,-2.288872996,-2.49205214,-2.49205214,-2.49205214,-3.187283424,-1.49205214,0,-9.222182489
2092-04-01,2.293710594,2.496889739,2.496889739,1.501727337,2.192121022,1.496889739,0,7.239114085
2092-05-01,-0.822488671,-0.432026103,-0.432026103,-0.473589638,0.567973897,0.567973897,0,-3.01209136
2092-06-01,0.817651072,-0.572811496,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2092-07-01,0,1,1,1,0,0,0,3
2092-08-01,-1,-1,-1,-1,0,0,0,-4
2092-09-01,1,1,0,0,0,0,0,2
2092-10-01,0,0,1,1,0,0,0,2
2092-11-01,-1,-1,-1,-1,-1,0,0,-5
2092-12-01,1,1,1,-1,-1,0,0,1
2093-01-01,0,0,0,0,1,1,0,-1.5
2093-02-01,0,0,0,0,0,0,-0.25,0
2093-03-01,0.711127004,0.50794786,-0.49205214,-0.49205214,-0.187283424,-0.49205214,0,1.277817511
2093-04-01,-0.706289406,-0.503110261,0.496889739,0.501727337,-0.807878978,-0.503110261,0,0.239114085
2093-05-01,0.177511329,-0.432026103,-0.432026103,-0.473589638,-0.432026103,0.567973897,0,-3.01209136
2093-06-01,-0.182348928,0.427188504,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2093-07-01,0,0,1,1,1,0,0,3
2093-08-01,0,-1,-1,-1,-1,0,0,-4
2093-09-01,0,1,1,0,0,0,0,2
2093-10-01,0,0,0,1,1,0,0,2
2093-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2093-12-01,0,1,1,1,-1,-1,0,4.5
2094-01-01,-1,-1,-1,-1,-1,0,0,-5
2094-02-01,0,0,0,0,0,0,-0.25,0
2094-03-01,1.711127004,1.50794786,1.50794786,0.50794786,0.812716576,0.50794786,0,4.777817511
2094-04-01,-0.706289406,-0.503110261,-0.503110261,0.501727337,0.192121022,-0.503110261,0,0.239114085
2094-05-01,-0.822488671,-1.432026103,-1.432026103,-1.473589638,-1.432026103,-1.432026103,0,-3.01209136
2094-06-01,0.817651072,1.427188504,1.427188504,0.463914441,0.427188504,0.427188504,0,3.495159765
2094-07-01,0,0,0,1,1,1,0,-0.5
2094-08-01,0,0,-1,-1,-1,-1,0,-0.5
2094-09-01,0,0,1,1,0,0,0,2
2094-10-01,0,0,0,0,1,1,0,-1.5
2094-11-01,1,1,0,0,0,0,0,2
2094-12-01,1,1,2,2,2,0,0,8
2095-01-01,0,-1,-1,-1,-1,-1,0,-1.5
2095-02-01,0,0,0,0,0,0,-0.25,0
2095-03-01,0.711127004,1.50794786,1.50794786,1.50794786,0.812716576,0.50794786,0,4.777817511
2095-04-01,-0.706289406,-0.503110261,-0.503110261,-0.498272663,0.192121022,0.496889739,0,-3.260885915
2095-05-01,3.177511329,2.567973897,1.567973897,2.526410362,1.567973897,1.567973897,0,7.48790864
2095-06-01,-2.182348928,-1.572811496,-0.572811496,-1.536085559,-1.572811496,-1.572811496,0,-3.504840235
2095-07-01,-1,-1,-1,-1,0,0,0,-4
2095-08-01,1,1,1,0,0,0,0,3
2095-09-01,0,0,0,1,1,0,0,2
2095-10-01,-1,-1,-1,-1,-1,0,0,-5
2095-11-01,0,1,1,0,0,0,0,2
2095-12-01,0,1,1,2,2,2,0,1
2096-01-01,1,1,0,0,0,0,0,2
2096-02-01,0,0,1,0,0,0,0.75,1
2096-03-01,0.711127004,0.50794786,0.50794786,1.50794786,1.812716576,1.50794786,0,1.277817511
2096-04-01,-0.706289406,-1.503110261,-1.503110261,-1.498272663,-1.807878978,-1.503110261,0,-3.260885915
2096-05-01,1.177511329,0.567973897,1.567973897,1.526410362,0.567973897,0.567973897,0,3.98790864
2096-06-01,-1.182348928,-0.572811496,-0.572811496,-0.536085559,0.427188504,0.427188504,0,-3.504840235
2096-07-01,0,0,-1,-1,-1,-1,0,-0.5
2096-08-01,0,0,1,1,1,0,0,3
2096-09-01,-1,-1,-1,-1,-1,0,0,-5
2096-10-01,1,1,0,0,0,0,0,2
2096-11-01,0,0,0,1,1,0,0,2
2096-12-01,0,-2,-2,-1,-1,0,0,-6
2097-01-01,0,0,1,1,0,0,0,2
2097-02-01,0,0,0,0,0,0,-0.25,0
2097-03-01,-1.288872996,-1.49205214,-1.49205214,-1.49205214,-1.187283424,-0.49205214,0,-5.722182489
2097-04-01,1.293710594,1.496889739,0.496889739,0.501727337,1.192121022,0.496889739,0,3.739114085
2097-05-01,-0.822488671,-0.432026103,-0.432026103,0.526410362,0.567973897,-0.432026103,0,0.48790864
2097-06-01,-0.182348928,-0.572811496,-0.572811496,-0.536085559,-0.572811496,0.427188504,0,-3.504840235
2097-07-01,1,1,1,0,0,0,0,3
2097-08-01,0,0,0,1,1,1,0,-0.5
2097-09-01,0,-1,-1,-1,-1,-1,0,-1.5
2097-10-01,0,1,1,0,0,0,0,2
2097-11-01,0,0,0,0,1,1,0,-1.5
2097-12-01,0,0,-2,-2,-1,-1,0,-2.5
2098-01-01,0,0,0,1,1,0,0,2
2098-02-01,0,0,0,0,0,0,-0.25,0
2098-03-01,0.711127004,-0.49205214,-0.49205214,-0.49205214,-0.187283424,0.50794786,0,-2.222182489
2098-04-01,-0.706289406,0.496889739,0.496889739,-0.498272663,-0.807878978,-0.503110261,0,0.239114085
2098-05-01,1.177511329,0.567973897,0.567973897,0.526410362,1.567973897,1.567973897,0,0.48790864
2098-06-01,-1.182348928,-1.572811496,-1.572811496,-1.536085559,-1.572811496,-1.572811496,0,-3.504840235
2098-07-01,0,1,1,1,0,0,0,3
2098-08-01,-1,-1,-1,-1,0,0,0,-4
2098-09-01,1,1,0,0,0,0,0,2
2098-10-01,0,0,1,1,0,0,0,2
2098-11-01,-1,-1,-1,-1,-1,0,0,-5
2098-12-01,1,1,1,-1,-1,0,0,1
2099-01-01,0,0,0,0,1,1,0,-1.5
2099-02-01,0,0,0,0,0,0,-0.25,0
2099-03-01,0.711127004,0.50794786,-0.49205214,-0.49205214,-0.187283424,-0.49205214,0,1.277817511
2099-04-01,-0.706289406,-0.503110261,0.496889739,0.501727337,-0.807878978,-0.503110261,0,0.239114085
2099-05-01,0.177511329,-0.432026103,-0.432026103,-0.473589638,-0.432026103,0.567973897,0,-3.01209136
2099-06-01,-0.182348928,0.427188504,-0.572811496,-0.536085559,-0.572811496,-0.572811496,0,-0.004840235
2099-07-01,0,0,1,1,1,0,0,3
2099-08-01,0,-1,-1,-1,-1,0,0,-4
2099-09-01,0,1,1,0,0,0,0,2
2099-10-01,0,0,0,1,1,0,0,2
2099-11-01,0,-1,-1,-1,-1,-1,0,-1.5
2099-12-01,0,1,1,1,-1,-1,0,4.5
